Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
673111,APEX HOME HEALTH,7400 BLANCO ROAD #128,SAN ANTONIO,TX,78216,128,53,15.7,9.8,3.4,0.7,0.8,0.9,0,"430,427","309,173","348,695",0.3,11,"4,477",78,27,26,,,28,,,21,0,0,2.36,0.13208,0.35849,0.16981,0.0566,0.45283,0.41509,0.16981,0.33962,0.37736,0.58491,,0.54717,0.11321,0.66038,0.11321,0.24528
673112,CORAZON HOMECARE INC,4105 CHAPMAN,HOUSTON,TX,77009,236,51,13.8,8.1,3.8,0.2,0,1.6,0,"505,679","516,168","539,954",0,,,82,15,36,37,14,34,,,11,0,0,3.02,0.45098,0.33333,0.29412,0.07843,0.70588,0.56863,0.39216,0.15686,0.41176,0.62745,,0.62745,0.33333,0.72549,0.01961,0.09804
673115,TEXAS HOME HEALTH SKILLED SERVICES,5687 EASTEX FREEWAY,BEAUMONT,TX,77702,"1,313",480,15.7,8.1,4.6,1.5,0.2,1.3,0.1,"4,362,434","3,401,027","3,960,863",0.2,91,"30,102",74,158,322,302,178,316,153,,,0,,2.56,0.18125,0.3,0.39167,0.13542,0.48125,0.53125,0.37292,0.375,0.48958,0.65625,,0.65417,0.14583,0.60625,0.04792,0.125
673116,BETHANY HOME HEALTH SERVICES,2516 AVENUE F,BAY CITY,TX,77414,"1,997",690,18.2,9.4,4.2,1.8,0.1,2.6,0.1,"5,624,808","5,341,077","5,757,443",2.2,170,"63,093",78,265,425,486,204,467,87,,131,0,,2.59,0.25217,0.36812,0.37101,0.12029,0.54493,0.58696,0.35652,0.3913,0.51304,0.68406,,0.6913,0.13043,0.63333,0.05797,0.11304
673119,SANTA FE HOME CARE LLC,4110 RIO BRAVO DRIVE SUITE 200,EL PASO,TX,79902,195,95,16,8.1,4.8,1.7,0.6,0.6,0,"827,943","519,699","619,083",0.6,23,"7,832",75,38,57,36,59,26,,,63,0,0,1.84,0.09474,0.46316,0.30526,0.09474,0.37895,0.53684,0.27368,0.36842,0.53684,0.69474,,0.42105,0.25263,0.50526,0.07368,0.10526
673120,HEALTH CONCEPTS HOME HEALTH INC,1623 S JACKSON,JACKSONVILLE,TX,75766,145,36,14.1,9.5,1,0,0,3.5,0,"255,896","251,881","299,007",0.2,,,74,,,11,25,13,20,0,,0,,1.89,0.08333,0.27778,0.41667,0.13889,0.30556,0.5,0.38889,0.33333,0.52778,0.58333,,0.47222,0.05556,0.66667,0,0.08333
673121,IVORY HEALTHCARE AGENCY INC,2135 WAR ADMIRAL DRIVE,STAFFORD,TX,77477,92,45,14.3,8.6,5.6,0,0,0.1,0,"196,411","267,650","289,728",0,,,68,23,22,12,33,,33,0,,0,0,2.09,0.08889,0.31111,0.42222,0.08889,0.42222,0.51111,0.37778,0.53333,0.53333,0.55556,,,0.06667,0.71111,0.13333,0.04444
673122,EXCLUSIVE  HEALTH SERVICES INC,405 MAYFIELD AVE  SUITE A,GARLAND,TX,75041,125,35,9.4,8.8,0.5,0.1,0,0,0,"206,290","239,848","259,571",0,0,,69,19,16,18,17,,33,0,0,0,,2.72,0.08571,0.14286,0.37143,0.08571,0.51429,0.57143,0.28571,0.17143,0.54286,0.65714,,0.37143,0,,0.02857,0.11429
673123,BRAZOS VALLEY HOME HEALTH SERVICES,3900 S HWY 6 #109 B,COLLEGE STATION,TX,77845,431,124,17.5,11.6,1.2,0,0,4.7,0,"805,297","1,018,901","1,003,474",7.4,,,77,52,72,68,56,62,21,,38,0,,3.12,0.19355,0.41129,0.3629,0.1129,0.64516,0.73387,0.3871,0.44355,0.62903,,,0.68548,0.09677,0.64516,0.07258,0.09677
673124,CREST MEDICAL,4538 CENTERVIEW DRIVE  SUITE #200,SAN ANTONIO,TX,78228,144,104,19.8,11,5.5,3.2,0.3,0.1,0.1,"354,445","478,770","508,661",6.3,14,"5,984",82,39,65,,,73,,,19,0,0,2.2,0.22115,0.72115,0.31731,0.14423,0.43269,0.54808,0.27885,0.55769,0.44231,,,0.55769,0.25962,0.60577,0.09615,0.16346
673125,TRUE LIFE HOME HEALTH,929 E ESPERANZA SUITE 25,MCALLEN,TX,78501,56,19,9.1,9.1,0,0,0,0,0,"103,664","87,125","104,139",0,,,79,,,,,,0,0,18,0,,2.7,0.10526,0.42105,0.36842,0.15789,0.57895,0.73684,0.42105,0.47368,0.63158,,,,0.21053,,0,0.10526
673127,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,1616 AZALEA DRIVE SUITE#101,TEMPLE,TX,76502,"1,580",783,22.2,12.6,6.3,1.3,1.5,0.4,0,"7,893,286","5,940,448","5,953,478",9.2,99,"36,970",79,232,551,664,119,646,64,13,54,,,2.12,0.16858,0.51596,0.29885,0.14049,0.45722,0.52107,0.2682,0.55172,0.38059,0.72542,,0.53129,0.24521,0.70881,0.03831,0.13155
673128,BETHANY HOME HEALTH SERVICES,1320 SANTA FE DR #200,WEATHERFORD,TX,76086,290,109,17.8,8.8,3.4,0.9,0.2,4.3,0.1,"767,130","696,296","750,736",0.5,32,"10,468",78,53,56,84,25,94,,0,11,0,,2.05,0.14679,0.3945,0.44954,0.16514,0.41284,0.58716,0.44954,0.45872,0.48624,0.6789,,0.55046,0.24771,0.66972,0.06422,0.11927
673130,"TREASURE HEALTHCARE, INC.","9898 BISSONNET STREET, SUITE #260",HOUSTON,TX,77036,70,24,12.2,9,1.4,0.2,0,1.6,0,"91,666","155,759","162,216",0,,,67,12,12,,,,19,0,,0,0,2.27,0.08333,0.375,0.41667,0.08333,0.5,0.66667,0.375,0.58333,0.54167,,,0.54167,0.125,0.54167,0.08333,0.29167
673132,D ORO HOME HEALTH SERVICES,600 ANGELITA DR BLDG A STE 1 AND 2,WESLACO,TX,78596,399,112,17.4,14.3,1.8,0,0,1.4,0,"830,502","863,542","954,223",7.4,,,77,43,69,36,76,23,0,,88,0,,3.39,0.14286,0.48214,0.33036,0.13393,0.4375,0.74107,0.34821,0.29464,,,,0.72321,0.20536,0.74107,0.02679,0.10714
673133,TEXAS HOME HEALTH SKILLED SERVICES,2710 EAST AIRLINE ROAD,VICTORIA,TX,77901,643,242,13.1,7.5,4.3,1,0.2,0.1,0.1,"1,798,434","1,577,999","1,835,780",0,52,"18,086",77,94,148,128,114,131,25,0,86,0,0,2.35,0.23554,0.3719,0.31405,0.10744,0.50826,0.57438,0.29752,0.42975,0.52893,0.69835,,0.52066,0.13223,0.65702,0.06198,0.11157
673134,ENCOMPASS HOME HEALTH OF HOUSTON,701 NORTH POST OAK ROAD SUITE 101,HOUSTON,TX,77024,"3,067","2,162",19.3,8.4,7.1,1.6,1,1.2,0.1,"13,412,834","11,109,819","10,950,186",5.5,370,"146,079",77,812,"1,350","1,925",237,"1,755",228,25,129,,,2.13,0.21045,0.36725,0.26133,0.15726,0.39269,0.46531,0.24006,0.40148,0.41489,0.6827,,0.54625,0.17114,0.70537,0.0481,0.13784
673136,AMAZING GRACE NURSING SERVICES,8200 WEDNESBURY  265,HOUSTON,TX,77074,636,150,10.9,9.6,1.2,0.2,0,0,0,"1,312,657","1,286,265","1,339,565",0,17,"6,931",68,53,97,39,111,26,86,,37,0,,3.17,0.06667,0.32667,0.39333,0.07333,0.54667,0.64667,0.37333,0.34,0.61333,,,0.68667,0.09333,0.72,0.09333,0.09333
673138,RESOURCE HEALTH CARE INC,7447 HARWIN SUITE 216,HOUSTON,TX,77036,507,173,23.9,10.4,8.7,2.3,0,2.5,0.1,"1,725,592","2,063,435","2,037,344",5.1,21,"7,566",69,80,93,56,117,20,84,,67,0,,3.31,0.07514,0.35838,0.33526,0.04046,0.47977,0.54913,0.30636,0.42775,0.6474,0.67052,,0.57803,0.11561,,0.12139,0.14451
673139,REGENCY HOME HEALTH,1232  FM 646 W,DICKINSON,TX,77539,49,28,14,8,4.3,0.8,0,0.8,0.1,"106,266","128,230","136,152",0,,,77,11,17,,,22,,0,,,0,2.52,0.17857,0.42857,0.35714,0.07143,0.53571,0.5,0.28571,0.32143,0.46429,0.60714,,0.60714,0.10714,,0.07143,0.14286
673142,AMBER HOME HEALTH CARE,305 CIMARRON TRAIL STE 130,IRVING,TX,75063,104,28,18.7,9.1,2.1,0.4,0.2,7,0,"265,126","239,363","244,034",1.5,,,82,,,15,13,18,,,,0,0,2.59,0.07143,0.46429,0.39286,0.03571,0.53571,0.60714,0.39286,0.53571,0.46429,0.39286,,0.46429,0.10714,0.53571,0,0.17857
673143,SIGMAH HOME HEALTH SERVICES,11104 W AIRPORT BLVD SUITE 130,STAFFORD,TX,77477,544,177,23.7,12.1,6.2,0.8,0,4.7,0,"1,876,896","1,847,629","1,773,404",7.7,28,"9,993",76,79,98,128,49,82,61,,24,0,,3.21,0.21469,0.41243,0.33333,0.12994,0.46328,0.58757,0.28249,0.38418,0.58757,0.66102,,0.62147,0.11864,0.61017,0.10169,0.12994
673145,ABSOLUTE HOME CARE OF EL PASO INC,2211 E MISSOURI SUITE N 200,EL PASO,TX,79903,215,142,20.8,9.2,8.8,0.7,0.3,1.8,0.1,"698,265","619,941","739,925",2.3,20,"6,643",76,53,89,114,28,41,,,93,0,0,1.58,0.12676,0.30986,0.27465,0.09859,0.25352,0.38732,0.19718,0.35211,0.5493,,,0.41549,0.23239,,0.02113,0.05634
673146,HEALTH CARE PARTNERS OF SAN ANTONIO,7410 BLANCO ROAD SUITE 101,SAN ANTONIO,TX,78216,53,17,19,12.5,4.6,0.1,0,2.9,0,"219,769","135,361","147,590",4,,,77,,,,,,,0,,0,0,2.84,0.11765,0.47059,0.29412,0.05882,0.47059,0.64706,0.23529,0.64706,,,,0.58824,0.17647,0.64706,0.05882,0.11765
673147,EMPATHY HOME HEALTH SERVICES INC,8103 BELLAIRE,HOUSTON,TX,77036,198,59,24.3,10.7,8.5,0.9,0.1,4.1,0,"552,133","666,103","668,183",3.6,0,,73,17,42,28,31,,50,0,,0,0,2.45,0.0678,0.32203,0.49153,0.10169,0.50847,0.59322,0.38983,0.27119,0.62712,0.66102,,0.61017,0.10169,,0.11864,0.13559
673148,KELTON HOME HEALTH CARE,301 WEST MAIN STREET,ATLANTA,TX,75551,384,115,19.6,9.1,1.9,1.4,0.1,7.1,0,"1,094,614","767,102","913,340",0.3,,,81,37,78,93,22,104,,0,,0,0,1.86,0.25217,0.47826,0.36522,0.15652,0.54783,0.49565,0.33913,0.33913,0.42609,0.49565,,0.57391,0.12174,0.71304,0.04348,0.10435
673149,RICELAND HOME HEALTH LLC,85 I - 10 FRONTAGE ROAD STE 100,BEAUMONT,TX,77707,406,163,13.1,8.3,3.8,0.3,0,0.7,0,"1,159,774","951,396","1,103,784",0.8,26,"10,094",77,60,103,118,45,137,23,,,0,,2.34,0.26994,0.34969,0.40491,0.12883,0.55828,0.58282,0.38037,0.28221,0.4908,,,0.72393,0.12883,0.69325,0.0184,0.13497
673150,REDEMPTION HOME HEALTH SERVICES INC,8303 SOUTHWEST FREEWAY SUITE 702,HOUSTON,TX,77074,113,37,22.2,9.7,6.9,4,0,1.5,0,"379,601","392,691","410,763",0,,,70,16,21,,,,29,0,,0,0,1.83,0.10811,0.2973,0.54054,0.05405,0.54054,0.54054,0.40541,0.35135,0.62162,0.62162,,0.56757,0.02703,0.59459,0.08108,0.05405
673151,TEXAS HOME HEALTH SKILLED SERVICES,400 BELCHER SUITE 6,CLEVELAND,TX,77327,756,293,14.1,7.8,4.9,0.8,0.1,0.3,0,"2,278,771","2,161,859","2,247,675",0.1,59,"21,948",76,119,174,213,80,252,27,0,13,,,2.85,0.2628,0.44369,0.49147,0.157,0.6041,0.58703,0.49147,0.43003,0.55631,,,0.6587,0.17065,0.62457,0.04437,0.157
673152,DIVINE MERCY HOME HEALTH INC,1105 VALLEY VISTS DRIVE,IRVING,TX,75063,28,24,19.4,9.3,2.6,1.5,0,6.1,0,"77,635","61,429","62,571",0.8,,,75,,,,,,16,0,,0,0,2.37,0.16667,0.5,0.16667,0.20833,0.70833,0.45833,0.16667,0.41667,0.58333,0.625,,0.66667,0.04167,,0,0.20833
673157,NURSING AND BEYOND HOME HEALTH,2802 GARTH ROAD SUITE #315,BAYTOWN,TX,77521,102,36,18,9.7,4.4,1.9,0.2,1.6,0.2,"358,963","289,302","292,961",2.7,,,71,12,24,24,12,18,,0,,,0,2.85,0.13889,0.33333,0.36111,0.05556,0.52778,0.5,0.38889,0.41667,0.63889,0.66667,,0.55556,0.33333,0.58333,0.13889,0.08333
673159,ACCU CARE HOME HEALTH SERVICES,2656 SOUTH LOOP WEST SUITE 235,HOUSTON,TX,77054,130,51,11.3,8.6,0.2,0,0,2.5,0,"293,974","288,905","300,826",0,,,64,28,23,21,30,14,32,0,,0,,1.67,0.05882,0.2549,0.23529,0.05882,0.29412,0.41176,0.2549,0.4902,0.56863,0.54902,,0.5098,0.05882,,0.27451,0.01961
673161,KINDRED AT HOME-HOME HEALTH-SOUTH HOUSTON,184 GULF FRWY S SUITE A2,LEAGUE CITY,TX,77573,377,182,18.6,10.2,5.6,1.9,0.3,0.7,0,"1,511,646","1,228,063","1,244,899",2.6,23,"8,457",77,68,114,143,39,133,30,0,17,,,3.45,0.25824,0.44505,0.39011,0.15385,0.53297,0.60989,0.36264,0.42857,0.49451,0.63187,,0.68132,0.16484,0.5989,0.0989,0.18681
673162,THERACARE HOME HEALTH,11104 WEST AIRPORT BOULEVARD SUITE 255A,STAFFORD,TX,77477,"1,200",605,16.8,6.9,6.3,2.3,0.3,0.9,0.2,"4,545,508","4,050,129","4,205,464",0.3,94,"37,622",76,218,387,484,121,381,143,,66,,,3.37,0.23967,0.44132,0.35372,0.13223,0.55372,0.66116,0.34711,0.43967,0.5438,0.71736,,0.6314,0.16529,0.59174,0.07603,0.19339
673163,FAITH MEDICAL SERVICES,8449 WEST BELLFORT STREET SUITE 335,HOUSTON,TX,77071,62,34,20.2,8.9,7.9,2,0,1.4,0.1,"188,333","200,481","208,540",0.3,,,74,11,23,19,15,,16,0,,0,0,2.84,0.17647,0.47059,0.32353,0,0.47059,0.73529,0.35294,0.32353,0.52941,0.67647,,0.64706,0.05882,0.73529,0.08824,0.17647
673164,IN HOME HEALTH CARE SERVICES,1005 EAST 10TH STREET SUITE B,WESLACO,TX,78596,274,219,21.5,14.4,6.5,0.3,0.2,0.1,0,"1,286,123","883,514","953,386",8.2,,,73,81,138,85,134,51,,,163,0,,1.77,0.08219,0.23744,0.31963,0.10046,0.25114,0.50685,0.26941,0.31963,0.58447,,,0.58904,0.21918,,0.03196,0.07306
673165,AIDING HOME HEALTH LLC,2501 PARKVIEW DRIVE SUITE 110,FORT WORTH,TX,76102,610,268,19.6,10,4.8,0.9,0.4,3.5,0.1,"1,676,416","1,841,364","1,817,844",6.8,34,"12,640",77,84,184,211,57,214,25,,23,0,,2.7,0.22761,0.3806,0.40299,0.10448,0.49254,0.57836,0.3694,0.49627,0.52985,0.6903,,0.60075,0.17537,0.71642,0.0709,0.11567
673166,JEDS HEALTH CARE SERVICES INC,12319 MEADOW BRIAR DRIVE,STAFFORD,TX,77477,89,43,18.3,8.1,10,0.2,0,0,0.1,"258,029","283,035","294,787",0,,,58,29,14,12,31,,24,,,0,,2.5,0.04651,0.09302,0.32558,0.06977,0.44186,0.51163,0.25581,0.48837,0.62791,0.62791,,0.60465,0.13953,,0.16279,0.04651
673168,AARON HOME HEALTH CARE SERVICES INC,4575 S WESTMORELAND ROAD,DALLAS,TX,75237,131,32,14.5,8.6,0.5,0.5,0,4.9,0,"268,961","263,219","269,234",0.4,,,72,13,19,15,17,,22,0,,0,0,2.6,0.03125,0.40625,0.53125,0.09375,0.625,0.5625,0.46875,0.375,0.625,0.625,,0.5625,0.0625,,0.0625,0.09375
673169,DEDICATION OF CARE HOME HEALTH AGENCY,2805 FOUNTAIN PLAZA BLVD,EDINBURG,TX,78539,226,137,13.7,8.9,3.6,0.2,0.2,0.8,0,"667,654","503,534","598,800",0,13,"4,427",75,69,68,55,82,39,0,,97,0,,3,0.14599,0.44526,0.27007,0.15328,0.43796,0.62044,0.24818,0.34307,0.63504,,,0.63504,0.14599,0.53285,0.0146,0.12409
673170,VALLEY ANGELS HOME HEALTH LLC,26 S CORIA ST SUITE D,BROWNSVILLE,TX,78520,359,109,17.4,13.2,1.9,0.7,0.1,1.5,0,"973,916","869,884","917,534",9.1,23,"7,807",79,39,70,32,77,14,0,,93,0,,3.09,0.11009,0.36697,0.33945,0.19266,0.59633,0.74312,0.37615,0.34862,0.62385,0.73394,,0.72477,0.22018,0.6422,0.05505,0.09174
673171,ABBI HOME HEALTH AND HOSPICE CARE,6453 SOUTHWEST BLVD,BENBROOK,TX,76132,348,103,14.9,9.1,2.5,0.8,0.2,2.3,0.1,"690,968","782,690","840,485",0.7,11,"4,039",79,33,70,79,24,95,,,,0,0,2.47,0.15534,0.58252,0.33981,0.1068,0.45631,0.67961,0.36893,0.38835,0.45631,0.60194,,0.58252,0.31068,0.72816,0.1068,0.12621
673172,DIVINE HOME HEALTH CARE,4230 LBJ FREEWAY SUITE 128,DALLAS,TX,75244,348,76,16.6,9,1,0.3,0.2,6.1,0,"887,269","683,144","699,100",1.4,,,77,28,48,34,42,29,28,,16,0,,2.26,0.07895,0.35526,0.28947,0.07895,0.38158,0.5,0.31579,0.43421,0.5,0.65789,,0.61842,0.06579,0.64474,0.05263,0.09211
673174,MACBON HOME HEALTH INC,"1720 SOUTH EDMONDS LANE, SUITE #14",LEWISVILLE,TX,75067,144,39,17.1,9.8,1.2,0.2,0,6.1,0,"348,800","319,564","322,683",1.7,,,74,,,14,25,15,17,,,0,0,2.76,0.07692,0.46154,0.51282,0.10256,0.4359,0.53846,0.48718,0.74359,0.51282,0.64103,,0.51282,0.07692,,0.02564,0.10256
673175,LOTUS HOME HEALTHCARE SERVICES PC,7001 BOULEVARD 26 SUITE 113,NORTH RICHLAND HILLS,TX,76180,127,45,21.3,11.4,2.4,1.4,0,6,0.1,"406,791","325,299","319,717",6.3,,,68,22,23,25,20,25,16,,,0,0,2.2,0.15556,0.4,0.31111,0.02222,0.55556,0.4,0.28889,0.51111,0.51111,0.66667,,0.46667,0.08889,0.66667,0.26667,0.13333
673178,AMIGO HOME HEALTH AGENCY,"505 ANGELITA DRIVE SUITE 12, 13, & 14",WESLACO,TX,78596,363,79,27.1,26,0.8,0.1,0,0.2,0,"1,869,624","825,720","891,625",8.7,,,80,21,58,13,66,,0,0,71,0,,2.78,0.08861,0.53165,0.31646,0.08861,0.48101,0.73418,0.29114,0.34177,,,,,0.3038,,0.05063,0.10127
673179,HEART OF TEXAS HOME HEALTHCARE SERVICES INC,1101 RIDGE ROAD SUITE 100,ROCKWALL,TX,75087,493,169,17.1,8.4,4.3,1.3,0.2,2.9,0.1,"1,828,375","1,337,791","1,406,366",0,34,"12,396",78,57,112,136,33,135,17,,14,0,,2.48,0.1716,0.4497,0.29586,0.14201,0.39053,0.53254,0.26627,0.45562,0.45562,0.65089,,0.46746,0.2071,0.60947,0.0355,0.11243
673181,ST MARYS HEALTHCARE INC,7211 REGENCY SQUARE DRIVE SUITE 240,HOUSTON,TX,77036,164,97,14.8,8.3,6.5,0,0,0,0,"279,873","422,901","449,265",0,16,"6,704",65,51,46,31,66,13,74,0,,0,,1.92,0.06186,0.1134,0.30928,0.07216,0.38144,0.48454,0.27835,0.42268,0.48454,0.59794,,0.49485,0.04124,,0.24742,0.05155
673182,PHYSICIANS CHOICE HOMECARE,200 E MAIN STREET,MESQUITE,TX,75149,42,19,13.3,8.7,3.8,0.1,0,0.6,0,"70,845","104,899","107,750",0,,,74,,,,,12,,0,,0,0,2.27,0.15789,0.52632,0.31579,0,0.47368,0.52632,0.31579,0.57895,0.73684,0.73684,,0.57895,0.15789,,0.05263,0.15789
673184,ALBERT HOME HEALTH AGENCY INC,2801 W FM 544 SUITE 104,WYLIE,TX,75098,165,37,10.5,8.5,0.5,0,0,1.5,0,"223,301","316,704","325,320",0,,,65,18,19,11,26,,26,0,,0,0,2.27,0.05405,0.2973,0.37838,0.05405,0.59459,0.35135,0.32432,0.2973,0.48649,0.45946,,0.54054,0.10811,,0.18919,0.16216
673185,PINARD HOME HEALTH INC,17819 STUEBNER AIRLINE RD SUITE F,SPRING,TX,77379,"1,055",312,16.5,9.6,5,0.1,0,1.8,0,"2,837,146","2,705,439","2,813,546",0.1,48,"20,539",79,106,206,259,53,270,15,,21,,,2.78,0.34295,0.43269,0.40705,0.13462,0.59936,0.57372,0.38462,0.36859,0.47756,0.74359,,0.6859,0.16026,0.5609,0.07372,0.14744
673187,SINCERE HOME HEALTH CARE INC,204 CRABAPPLE DRIVE,WYLIE,TX,75098,335,84,14.7,9.7,1,0.1,0.1,3.8,0,"493,953","707,002","698,760",3.7,,,76,24,60,36,48,27,25,29,,0,,1.85,0.13095,0.5119,0.39286,0.05952,0.36905,0.60714,0.32143,0.5,0.63095,,,0.44048,0.17857,,0.04762,0.15476
673189,CHEMANA HOME HEALTH SERVICES INC,5913 NORTHWEST DRIVE,MESQUITE,TX,75150,23,12,11.4,8.2,1.7,1.6,0,0,0,"50,049","54,571","56,052",0,,,73,,,,,0,12,0,0,0,0,2.93,0.08333,0.33333,0.58333,0.16667,0.58333,,0.5,0.58333,,,,0.58333,0.16667,,0.08333,0.33333
673191,AMEURO HOME HEALTH INC,301 SOUTH 9TH STREET SUITE 210,RICHMOND,TX,77469,211,68,14.3,9.4,4.2,0.7,0,0,0,"506,544","546,385","566,795",0.4,,,75,26,42,27,41,15,34,0,18,,,2.79,0.07353,0.39706,0.25,0.10294,0.44118,0.54412,0.22059,0.30882,0.64706,0.72059,,0.61765,0.08824,0.75,0.10294,0.16176
673192,ASCEND HOME CARE LLC,2611 NORTH BELTLINE ROAD SUITE 105,SUNNYVALE,TX,75182,190,63,19.6,9.6,3.9,0.8,0.3,5.1,0,"527,216","613,418","580,144",8,,,75,18,45,51,12,39,13,,,0,,2.11,0.11111,0.49206,0.22222,0.07937,0.15873,0.39683,0.19048,0.28571,0.31746,0.53968,,0.34921,0.12698,0.57143,0.04762,0.1746
673193,"MEGACARE HOME HEALTH SERVICES, INC.",8313 SOUTHWEST FREEWAY SUITE #217,HOUSTON,TX,77074,81,22,13.7,8.9,3.8,0.8,0,0.2,0,"240,466","208,856","217,973",0,,,65,,,,,0,17,,,0,0,3.52,0.13636,0.36364,0.36364,0.04545,0.63636,0.63636,0.27273,0.36364,0.40909,0.45455,,0.72727,0,0.54545,0.09091,0.13636
673195,TEXAS BEST CARE HOME HEALTH INC,18601 LBJ FREEWAY SUITE 110,MESQUITE,TX,75150,697,212,16.7,9.6,1.9,0.1,0,4.9,0.1,"1,767,064","1,542,012","1,613,186",3.8,20,"6,361",75,59,153,90,122,92,67,36,,0,,2.08,0.09434,0.33962,0.39623,0.05189,0.41981,0.43396,0.36792,0.39623,0.46698,0.67925,,0.60849,0.15094,,0.07547,0.14151
673196,MDS CHOICE HOME HEALTH INC,1460 NORTH 5TH STREET,SILSBEE,TX,77656,191,67,18.9,11.1,2.5,0.3,0.3,4.7,0,"475,813","417,750","465,836",5,,,72,27,40,51,16,49,13,,,0,0,2.38,0.14925,0.25373,0.43284,0.07463,0.55224,0.62687,0.40299,0.23881,0.52239,0.73134,,0.67164,0.14925,0.52239,0,0.08955
673197,JCARE HOME HEALTH AGENCY LLC,5123 SHOWDOWN LANE,GRAND PRAIRIE,TX,75052,63,17,12.7,10.5,2,0,0,0.2,0,"132,560","139,877","142,520",1.5,0,,66,,,,,,14,0,,0,0,4.03,0,0.41176,0.58824,0.05882,,,0.58824,0.47059,,,,,0,,0.05882,0.05882
673199,NURSES ON WHEELS OF LAREDO,6423 MCPHERSON RD STE 16 B,LAREDO,TX,78041,114,46,14.9,9.4,3.5,0.8,0.5,0.7,0,"195,581","246,339","298,885",1.1,,,80,17,29,19,27,,0,0,41,0,,2.57,0.06522,0.45652,0.41304,0.08696,0.34783,0.52174,0.43478,0.21739,0.6087,0.65217,,0.56522,0.21739,0.56522,0.02174,0.1087
677000,KINDRED AT HOME,271 WALNUT STREET,COLORADO CITY,TX,79512,716,233,17.1,9,3.7,0.1,0,4.2,0,"2,327,170","1,495,933","1,787,361",0.1,26,"8,960",79,75,158,156,77,183,,,43,0,0,2.1,0.17167,0.34764,0.3691,0.07296,0.54077,0.44635,0.34335,0.42489,0.45064,0.46781,,0.64807,0.103,0.74249,0.03004,0.09013
679339,1ST CHOICE HOME HEALTH,5032 JUSTIN SUITE 301,NACOGDOCHES,TX,75965,236,71,11.3,8.6,1.5,0,0,1.3,0,"452,811","396,124","471,651",0,16,"5,035",75,27,44,45,26,45,26,0,0,0,0,2.02,0.09859,0.30986,0.42254,0.09859,0.39437,0.39437,0.42254,0.33803,0.43662,0.59155,,0.5493,0.11268,,0.04225,0.07042
677006,NURSES NIGHT AND DAY INC,4310 AUSTIN STREET,HOUSTON,TX,77004,37,18,29.9,10.6,6,1,0.1,12,0.3,"159,709","118,274","117,745",4.3,,,77,,,,,,,0,,0,0,2.4,0.05556,0.5,0.27778,0.11111,0.33333,0.5,0.22222,0.38889,0.55556,0.55556,,0.61111,0.05556,0.44444,0.05556,0.05556
677011,LIFESPAN HOME HEALTH,6243 IH10 WEST SUITE #375,SAN ANTONIO,TX,78201,149,120,19.9,8,7,1.7,0.3,2.9,0.1,"607,886","440,399","493,081",2.6,11,"5,092",76,51,69,101,19,68,,,40,0,,2.06,0.14167,0.275,0.26667,0.11667,0.36667,0.54167,0.18333,0.28333,0.48333,0.60833,,0.525,0.09167,0.525,0.04167,0.11667
677014,FRIO HOSPITAL ASSOCIATION,1317 E COLORADO,PEARSALL,TX,78061,96,51,22.2,7.1,7.3,5.1,0.3,2.4,0,"411,078","300,106","355,772",0.2,11,"3,993",78,26,25,30,21,19,0,0,32,0,0,2.03,0.19608,0.5098,0.33333,0.07843,0.54902,0.70588,0.27451,0.27451,0.66667,0.66667,,0.60784,0.11765,0.72549,0.03922,0.15686
